,%calendar-goToTitle,Go to month of year,Aller au mois de l\'année,Gaan na maand van die jaar,Shko tek muaji të vitit,انتقل إلى الشهر من العام,Գնալ ամսվա տարվա,Отиди на месец на годината,轉到某年的某月份,转到月份的一年,Přejít na měsíc roku,Ga naar de maand of het jaar,Mine sellele kuule aastas,Gehe zu Monat des Jahres,Πηγαίνετε στο μήνα του έτους,वर्ष के महीने के लिए जाओ,Ugrás erre a hónapra,Fara í mánuð á ári,Pilih bulan dan tahun,Vai al mese dell\'anno,月移動,년 개월로 이동,Iet uz gada mēnesi,Eiti į mėnesius,Idź do miesiąca w roku,Ir para o mês do ano,Ir para o mês do ano,Перейти к месяцу года,Prejsť na mesiac roka,Ir al mes del año,ไปเดือนของปี,Yılın ayına git,Перейти до місяця року,Tới tháng trong năm
,%calendar-goToMonth,Month:,Mois :,Maand:,Muaj:,الشهر:,Ամիս:,Месец:,月：,月份：,Měsíc:,Maand:,Kuu,Monat,Μήνας,माह:,Hónap:,Mánuður:,Bulan:,Mese:,月：,월:,Mēnesis:,Mėnesiai:,Miesiąc:,Mês:,Mês:,Месяц:,Mesiac:,Mes:,เดือน:,Ay:,Місяц:,Tháng:
,%calendar-goToYear,Year:,Année :,Jaar:,Vit:,العام:,Տարի:,Година:,年：,年份：,Rok:,Jaar:,Aasta,Jahr,Έτος,वर्ष:,Év:,Ár:,Tahun:,Anno:,年：,년:,Gads:,Metai:,Rok:,Ano:,Ano:,Год:,Rok:,Año:,ปี:,Yıl:,Рік:,Năm:
,%calendar-goToButton,Go,Aller,Gaan,Shkoj,تذهب,Գնալ,Отивам,前往,去,Jít,Ga,Mine,Gehen,Πάω,जाना,Indít,Farðu,Pilih,Andare,進む,가다,Iet uz,Eiti,Przejdź,Ir,Ir,Перейти,Ísť,Ir,ไป,Git,Перейти,Đi
,%calendar-cancelButton,Cancel,Annuler,Kanselleer,Anuloj,إلغاء,Վերացնել,Отказ,取消,取消,Zrušit,Annuleren,Tühista,Kündigen,Ακύρωση,रद्द करें,Mégsem,Hætta við,Batal,Annullare,取消,취소,Atcelt,Atšaukti,Anuluj,Cancelar,Cancelar,Отменить,Zrušiť,Cancelar,ยกเลิก,İptal,Відміна,Hủy bỏ
,%calendar-previousMonth,Previous Month:,Mois précédent :,Vorige Maand:,Muajin e kaluar:,الشهر الماضي:,Էջանշան դնել Դարձնել սկզբնական:,Предходния месец:,上一月：,上个月：,Předchozí měsíc:,Vorige maand:,Eelmine kuu:,Vorheriger Monat:,Προηγούμενος Μήνας:,पिछले माह:,Előző hónap:,Fyrri mánuður:,Bulan sebelumnya:,Mese Precedente:,前の月へ,이전 월:,Iepriekšējais mēnesis:,Ankstesnis mėnuo:,Poprzedni miesiąc:,Mês anterior:,Mês anterior:,Предыдущий месяц:,Predchádzajúci mesiac:,Mes anterior:,เดือนก่อน:,Önceki ay:,Попередній місяць:,Tháng trước:
,%calendar-nextMonth,Next Month:,Mois suivant :,Volgende Maand:,Muajin e ardhshëm:,الشهر المقبل:,Հաջորդ ամիս:,Следващия месец:,下一月：,下个月：,Příští měsíc:,Volgende maand:,Järgmine kuu:,Nächster Monat:,Επόμενος Μήνας:,अगला महीना:,Következő hónap:,Næsti mánuður:,Bulan berikutnya:,Prossimo Mese:,次の月へ,다음 월:,Nākošais mēnesis:,Sekantis mėnuo:,Następny miesiąc:,Próximo mês:,Próximo mês:,Следующий месяц:,Budúci mesiac:,Mes siguiente:,เดือนถัดไป:,Sonraki ay:,Наступний місяць:,Tháng sau:
Slideout,%show-toc,Show,Afficher,Toon,Shfaq,عرض,Ցուցադրում,Показване,顯示,展示,Ukázat,Toon,Näita,Zeigen,Προβολή,दिखाना,Mutat,Sýna,Tampilkan,Mostra,表示,표시,Rādīt,Rodyti,Pokaż,Exibir,Exibir,Показать,Ukázať,Mostrar,แสดง,Göster,Показати,Hiện
,%show-text,Show table of contents,Afficher la table des matières,Wys inhoudsopgawe,Trego tabelën e përmbajtjeve,عرض جدول المحتويات,Ցույց տալ բովանդակությունը,Покажи съдържание,顯示表的內容,显示表的内容,Zobrazit obsah,Inhoudsopgave tonen,Näita sisukorda,Inhaltsverzeichnis anzeigen,Εμφάνιση τον πίνακα των περιεχομένων,सामग्री की तालिका,Megjelenítés tartalomjegyzék,Sýna efnisyfirlit,Tampilkan daftar isi,Mostra l\'indice,目次を表示する,목차보기,Parādīt satura,Rodyti turinį,Pokaż spis treści,Ver tabela de conteúdos,Ver o índice,Показать оглавление,Zobraziť obsah,Mostrar el índice,แสดงตารางของเนื้อหา,Içindekiler göster,Показати зміст,Hiển thị mục lục
,%hide-text,Hide table of contents,Cacher la table des matières,Steek inhoudsopgawe,Hide tabelën e përmbajtjeve,إخفاء جدول المحتويات,Թաքցնել բովանդակությունը,Скриване на съдържание,隱藏表格的內容,隐藏表格的内容,Skrýt obsah,Inhoudsopgave verbergen,Peida sisukorda,Ausblenden des Inhaltsverzeichnisses,Απόκρυψη της τον πίνακα των περιεχομένων,सामग्री की तालिका छुपाएं,Hide tartalomjegyzék,Fela efnisyfirlit,Menyembunyikan daftar isi,Nascondi indice,目次を表示しない,목차 숨기기,Slēpt satura,Slėpti turinys,Ukryj spis treści,Ocultar tabela de conteúdos,Ocultar o índice,Скрыть оглавление,Skryť obsah,Ocultar el índice,ซ่อนตารางของเนื้อหา,Içindekiler gizle,Сховати зміст,Ẩn bảng nội dung
,%table-contents,table of contents,la table des matières,inhoudsopgawe,përmbajtje,جدول المحتويات,Բովանդակություն,съдържание,目錄,内容表,obsah,inhoudsopgave,sisukord,Inhaltsverzeichnis,πίνακα των περιεχομένων,सामग्री तालिका,tartalomjegyzék,efnisyfirlit,daftar isi,Indice,目次,차례,saturs,turinys,spis treści,conteúdo,Índice,оглавление,obsah,índice,สารบัญ,içindekiler,зміст,bảng nội dung
Lightbox,%lb-current,Item {current} of {total},Article {current} de {total},Item {current} van {total},Pika {current} e {total},البند {current} من {total},Կոդ {current} {total} - ից,Член {current} от {total},所有項目{current}的{total},项目{current}的{total},Bod {current} {total},Onderdeel {current} van een totaal van {total},Nimetus {current} {total},Artikel {current} von {total},Αντικείμενο {current} από ​​{total},{total} में से {current} आइटम,{total}-ből {current},Item {current} af {total},Artikel ke-{current} dari {total},Articolo {current} di {total},{total} 件中 {current} 件目,{total} 항목 {current},Vienums {current} no {total},Punktas {current} iš {total},Pozycja {current} z {total},Ítem {current} de {total},Ítem {current} de {total},Пункт {current} из {total},Bod {current} {total},Artículo {current} de {total},{current} รายการจาก {total},{total} de {current} inci madde,Знайдено {current} із {total},Khoản {current} của {total}
,%lb-next,Next item,Article suivant,Volgende item,Pika Next,البند التالي,Հաջորդ հատ,Следващ елемент,下一項,下一个项目,Další položka,Volgend artikel,Järgmine,Nächster Artikel,Επόμενη το στοιχείο,अगला आइटम,Következő,Næsta atriði,Artikel selanjutnya,Articolo successivo,次へ,다음 항목,Nākošais vienums,Sekantis,Następna pozycja,Próximo ítem,Próximo ítem,Следующий пункт,Ďalšie položka,Artículo siguiente,รายการถัดไป,Bir sonraki madde,Наступний,Tiếp theo mục
,%lb-prev,Previous item,Article précédent,Vorige item,Pika e mëparshme,البند السابق,Նախորդ հատ,Предишен материал,上一項,上一个项目,Předchozí položka,Vorig artikel,Eelmine,Vorheriger Artikel,Προηγούμενη το στοιχείο,पिछला आइटम,Előző,Fyrri liður,Artikel sebelumnya,Articolo precedente,前へ,이전 항목,Iepriekšējais vienums,Ankstesnis,Poprzednia pozycja,Ítem anterior,Ítem anterior,Предыдущий пункт,Predchádzajúci položka,Artículo previo,รายการก่อนหน้า,Bir önceki madde,Попередній,Tin trước
,%lb-xhr-error,This content failed to load.,Le chargement de ce contenu a échoué.,Hierdie inhoud het misluk om te laai.,Kjo përmbajtje nuk arriti të ngarkesës.,فشل هذا المحتوى ليتم تحميلها.,Բեռնվում այս պարունակությունը չի հաջողվել.,Това съдържание не успя да се зареди.,本內容無法載入。,该内容无法下载。,Tento obsah se nepodařilo načíst.,De inhoud is niet geladen,Laadimine ebaõnnestus,Dieser Inhalt wurde nicht geladen.,Αυτό το περιεχόμενο απέτυχε για να φορτώσει.,इस सामग्री को लोड करने में विफल.,A tartalom betöltése nem sikerült.,Þetta efni tókst að hlaða.,Halaman tidak berhasil ditampilkan.,Questo contenuto non è stato caricato.,コンテンツをロードできませんでした。,이 콘텐츠를로드하지 못했습니다.,Šo saturu nevar ielādēt,Turinio nepavyko užkrauti.,Nie udało się załadować treści.,O carragemento deste conteúdo falhou.,O carragemento deste conteúdo falhou.,Этот контент не удалось загрузить.,Tento obsah sa nepodarilo načítať.,Este contenido no pudo ser cargado.,เนื้อหานี้ไม่สามารถโหลด.,İçerik yükleme hatası.,Цей зміст не завантажується.,Nội dung này không thể tải.
,%lb-img-error,This image failed to load.,Le chargement de cette image a échoué.,Hierdie beeld het misluk om te laai.,Ky imazh nuk arriti të ngarkesës.,فشلت هذه الصورة ليتم تحميلها.,Բեռնվում է պատկերը ձախողվել է.,Това изображение не успя да се зареди.,圖形無法顯示。,该图像无法下载。,Tento obrázek se nepodařilo načíst.,Het beeld is niet geladen,Pildi laadimine ebaõnnestus,Dieses Bild konnte nicht geladen werden.,Αυτή η εικόνα απέτυχε για να φορτώσει.,इस छवि को लोड करने में विफल रहा.,A kép betöltése nem sikerült.,Þessi mynd tókst að hlaða.,Gambar ini tidak berhasil ditampilkan.,Questa immagine non è stata caricata.,画像をロードできませんでした。,이 이미지를로드하지 못했습니다.,Šo attēlu nevar ielādēt,Nuotraukos nepavyko užkrauti.,Nie udało się załadować obrazu.,O carregamento desta imagem falhou.,O carregamento desta imagem falhou.,Это изображение не удалось загрузить.,Tento obrázok sa nepodarilo načítať.,Esta imagen no pudo ser cargada.,ภาพนี้ไม่สามารถโหลด.,İmaj yükleme hatası.,Це зображення не завантажується.,Hình ảnh này không tải.
,%lb-slideshow,slideshow,la diaporama,skyfievertoning,Slideshow,عرض الشرائح,սլայդցուցադրումը,слайдшоу,幻燈片,幻灯片,prezentaci,diavoorstelling,slaidi esitlus,Diashow,slideshow,स्लाइड शो,Diavetítés,Myndasýning,Pertunjukan slide,slideshow,スライドショー,슬라이드 쇼,slaidrāde,skaidrės,Pokaz slajdów,slideshow,slideshow,Слайд-шоу,slideshow,show de diapositivas,สไลด์โชว์,slaty gösterimi,слайд шоу,xem hình tự động
jQuery Mobile,%jqm-expand,click to expand contents,cliquer pour afficher le contenu,kliek inhoud uit te brei,kliko për të zgjeruar përmbajtjen,انقر فوق لتوسيع محتويات,սեղմեք ընդլայնիր բովանդակությունը,"Кликнете, за да се разшири съдържанието",點擊展開內容,点击打开更多,klepnutím rozbalte obsah,klik om de inhoud te tonen,"vajuta, et laiendada sisu","klicken, um Inhalt zu erweitern",κάντε κλικ στην επιλογή να επεκτείνει τις περιεχόμενα,करने के लिए सामग्री का विस्तार करने के लिए क्लिक करें,a megjelenítéshez kattintson ide,smelltu til að auka innihald,klik untuk memperbesar isi,Clicca per espandere il contenuto,コンテンツを表示,내용을 확장하려면 클릭,"klikšķināt, lai paplašinātu saturu",Išplėsti turinį,kliknij aby rozwinąć spis treści,clicar para ver o conteúdo,clicar para ver o conteúdo,"щелкните, чтобы развернуть содержимое",kliknutím rozbaľte obsah,hacer clic para expandir el contenido,คลิกที่นี่เพื่อขยายเนื้อหา,İçeriği göstermek için tıklayınız,"для згорнення змісту, натисніть тут",bấm vào để mở rộng nội dung
,%jqm-collapse,click to collapse contents,cliquer pour masquer le contenu,kliek op inhoud te val,klikoni për të rrëzohet përmbajtjen,انقر لانهيار محتويات,սեղմեք փլուզվել բովանդակությունը,"Кликнете, за да свиете съдържанието",點擊隱藏內容,点击收回更多,klikněte pro sbalení obsah,klik om de inhoud te verbergen,"vajuta, et kitsenada sisu",Klicken Sie auf Inhalte zusammenbrechen,κάντε κλικ στην επιλογή για να καταρρεύσει περιεχόμενα,सामग्री पतन के लिए क्लिक करें,az elrejtéshez kattintson ide,smelltu til að hrynja innihald,klik untuk menyembunyikan isi,Clicca per chiudere il contenuto,コンテンツを非表示,내용을 축소하려면 클릭,"klikšķināt, lai savērstu saturu",slėpti turinį,kliknij aby zwinąć spis treści,clicar para ocultar o conteúdo,clicar para ocultar o conteúdo,"щелкните, чтобы свернуть содержимое",kliknite pre zbalenie obsah,hacer clic para colapsar los contenidos,คลิกเพื่อยุบเนื้อหา,İçeriği saklamak için tıklayınız,"для згорнення змісту, натисніть тут",bấm vào để sụp đổ nội dung
